date,value
1285621070,D
192095358,B
90628806,F
8592791,A
844079970,B
365202339,F
1451474941,B
732950749,D
1020404505,D
139381084,B
1118149460,B
1070560253,A
1181252438,D
644232560,A
385938762,F
1011437246,B
713621363,C
981131,B
1023780882,A
1187061370,C
1007285567,F
551563425,B
210731532,C
1222170385,D
1248568930,D
1445617311,B
765778379,B
1208057025,C
700637985,B
483048776,D
130654820,C
1274827196,B
209658201,A
524515920,A
1239780888,B
873061384,A
1182164240,C
563651161,D
984754816,C
1554687579,C
962179999,F
1105796822,C
511887412,D
42930678,F
421037484,B
765590038,A
1112395286,B
927233082,F
1242591502,A
515974551,B
1492087307,B
99270139,A
654014439,C
165027995,D
12785100,F
340697795,F
760804561,F
991862073,B
732800665,C
331651236,F
626292427,C
61805959,C
160714493,F
670877852,F
1049991984,A
27755347,D
332281350,A
1293904792,C
199618270,B
185982979,B
625648866,A
1236426628,D
1283525881,B
661638502,D
1227044701,C
5249401,F
470570288,D
480113314,D
167190270,F
786943276,B
89457318,A
398098258,A
1471881067,D
725839025,F
1004451025,D
822209503,A
1429492504,C
1542935074,D
1501039060,F
132408557,F
43988397,D
1108691065,B
664376733,F
434382928,D
1025335990,C
559932980,C
1163010903,F
1291417560,D
152317400,D
472616637,A
1180456910,A
1302751886,A
894799828,F
775770591,F
408847008,A
189767054,F
1341872027,B
704729770,A
1262533304,A
138148633,A
88238119,B
319394423,B
174766177,A
1426253144,C
65099954,F
709029780,C
758236812,A
471505588,B
520602910,B
1393888665,F
1184743659,D
1359905789,A
263915311,D
623156229,C
1490999000,B
306165357,B
823723666,D
493013006,A
540265114,D
298226727,F
8242592,A
1097441277,B
619638284,C
1081592878,F
749299491,F
152734896,B
1231858979,B
806210306,F
137252937,F
347775634,F
1066353529,A
1188255516,C
592795258,B
315447924,A
1344676851,F
1259667515,C
1322373826,F
497583810,C
506108506,D
1347212808,F
902472954,F
835182037,C
911012809,C
1249999675,D
427980038,D
2472105,C
1386181660,C
807786907,D
620316983,C
536105702,D
802652503,C
423334359,C
1378762410,D
1305631714,D
376991765,A
393392321,B
1242838021,C
807236441,A
220854471,F
39961377,B
406241878,B
1194890735,D
184436185,C
82096360,C
1533327601,F
421787244,D
1172586058,A
4676820,D
1041717195,B
617170501,C
1296653583,F
1552576312,D
795953704,C
35519843,D
356273502,F
304220869,A
1353533644,B
331479940,B
486463196,A
931712402,A
415024024,D
327227839,A
653255138,D
4822085,B
929508151,D
47945048,F
153370573,B
778889303,B
1339673012,A
274436979,C
1037395818,C
367487624,A
788858272,F
633814830,C
100087074,A
867180319,B
1272448409,C
1073360904,B
109493626,C
595474757,B
828571177,A
178764887,B
608063704,C
1455116675,B
1071574324,F
1026625629,A
1210853330,B
72367737,D
1160898796,B
110919308,F
548585659,F
788374965,F
763339072,F
1318418429,D
694607713,A
1195233917,B
1361946174,C
1040452936,D
1267594897,C
155968389,F
565496089,B
540137028,B
169558901,D
1223093848,D
577724798,A
666269412,D
510885225,F
992536535,F
922300220,D
249928544,A
233785190,C
1154554468,F
316999888,A
1072396880,C
1335410234,C
3126308,B
1368274947,A
954242732,F
1089719796,F
766877378,C
480303637,D
1009231134,F
783706050,F
1304768492,C
256783785,F
241329989,C
714305192,A
1386224384,A
181407090,C
1169950293,C
1119704247,F
1222070488,C
185030890,C
108490749,D
466044991,C
1015369250,D
460789649,F
512117250,A
91535633,F
585767088,F
1115656663,F
680278858,A
706378817,C
1213125410,C
1138875168,C
1441261424,D
1026935210,C
981484420,F
1057946996,C
1059950042,F
39470843,D
722503670,A
209157961,D
1424423809,D
706721937,B
997940333,F
456088095,D
648035670,A
577275776,B
671083880,F
1086682735,C
494792973,C
786218656,F
281506303,F
526695532,D
1511810493,C
823640613,C
826564657,A
397686970,A
554072950,A
16477655,C
501828197,B
517208713,F
1298974316,B
1007075932,D
1051943783,C
746035017,A
1407082272,C
564521116,C
1535089983,F
127535487,B
1434965031,F
484825797,B
965695176,F
557361500,C
584964007,D
5286289,D
161994054,D
279428314,F
262765704,F
1426799264,D
1077562496,F
1322134260,F
380940560,C
888225055,C
1461518051,A
310277636,F
1407243342,A
1316881655,B
781102759,A
787161380,F
388114846,C
1177215616,C
1502224177,B
65475106,A
1455881235,A
60348203,A
547480190,A
1082695781,A
1180420840,A
144249630,C
1272354797,B
780153540,C
151251189,C
1373313856,C
141717115,C
1020521158,B
914916568,B
1386754883,C
1125119534,C
1318028936,A
1127772075,D
27774055,F
1512272037,A
1084645859,F
1280491044,B
859749854,F
35214755,C
719265444,C
485087273,B
573710318,B
282814190,B
653831739,B
62222328,B
308078034,D
1321109855,D
575390774,B
1139237181,D
1242986129,F
1099814872,D
585158470,B
1409223378,D
56600604,D
1232567972,F
1010378474,C
518229752,A
1443033930,F
800087781,C
485213026,D
1285922994,C
722874251,D
616347110,A
1416482213,F
366128491,C
566161938,D
1292809079,B
578842220,D
1353766348,C
525756496,D
1040408582,F
460647605,B
1193800645,C
425489673,B
23795641,C
1395613478,B
1179122719,D
1268419147,D
582448305,F
1152320715,A
899933263,C
1209425249,B
449132712,D
1088768595,A
747423857,C
140267026,F
880583846,B
285184383,F
1405582938,A
128131972,A
1283692087,F
101939540,B
22993925,D
550921901,A
412449085,B
631019661,A
511840615,C
1514691292,A
1420497151,F
1280521878,C
625288753,F
183688425,B
332296480,F
79245354,A
470938878,D
990264920,C
1419737896,D
248277609,F
856198837,B
441781047,B
289382133,A
527795787,C
932962218,D
1171182669,C
1098871190,A
366680788,B
1305934341,B
823115637,A
1420701857,A
1048682910,B
1193060268,D
303655746,D
825908164,B
405141838,B
231655717,C
1537319714,B
1221625466,B
884119240,D
580741755,C
1069835917,D
292594665,C
83970398,D
1360538336,A
1100661808,F
1285940755,A
42363628,A
760718707,D
397130455,D
912340583,A
1196549202,F
1331555502,F
236131932,B
649425331,A
839996510,A
1005754009,A
1187100487,D
178349675,C
827399867,D
602729312,D
135508380,F
236878216,A
244049222,C
748503372,F
754443419,F
695461466,B
1223336067,C
650533172,D
102107527,D
685495248,B
214852839,F
1547975596,F
1240948221,D
1083218551,C
97029309,B
926081318,C
1239315388,F
145237064,C
474557077,A
55603229,F
1100098291,B
1394332474,D
896400769,A
154586017,F
941063178,D
489084701,F
732083159,A
1127975636,B
1069986542,A
182676880,B
645905891,B
1264297091,C
1107404728,C
917406228,F
130428189,B
1464530872,A
1218426123,F
265738169,A
1538471496,C
1514709753,C
658010256,A
691673319,F
1423656898,C
1005436849,B
1518507434,D
900012185,C
101055910,A
1228642392,A
1542111933,F
1024401079,C
1396978534,B
1015922661,A
85546701,D
1530968227,C
1511136610,D
350783835,A
1108402261,D
237536191,F
1234981247,C
394541354,B
286225718,D
789284786,B
616852399,F
238349359,D
1524205715,A
1469270887,F
504573871,F
1313130348,B
1507162350,C
306534840,C
978971290,A
1319123116,B
1270643314,A
625997788,F
639475371,A
770378923,F
1309654526,F
687102037,C
1392888178,C
217936154,D
151931031,B
1434194494,B
1364762193,B
1261578360,F
730164969,F
1219396999,A
1537540243,F
725374583,C
658889526,B
199880436,C
330010021,D
1017384548,B
55921537,B
859253530,F
1086147881,D
668910915,A
919351105,C
1023782832,B
931570853,A
95504340,B
1535785609,A
236979819,C
1197894997,B
1283289526,D
496564065,B
1011550469,B
1308142303,F
227917415,F
911247111,D
171488447,F
1053643070,C
1427668925,C
568724831,D
129827093,D
575114127,C
1000332338,C
757420993,F
679587369,F
1020440553,A
402647286,C
207267458,F
371105061,D
1085856078,D
461689624,F
1023497609,F
947415877,D
374141421,A
513236153,C
782265800,A
1459149451,B
1179189084,B
621003853,B
1207868710,D
499270846,B
581623540,B
523306758,C
1443400599,F
917762711,F
466064729,F
1261865231,A
291948839,A
85102025,B
1277085268,B
428113277,D
186691846,B
1453711238,B
332717420,F
1383952138,A
903494272,F
476466593,A
656061780,F
1301600514,D
70308443,C
441367920,B
1304767258,F
285863741,A
556030122,D
338922895,F
188696030,D
26426556,C
313926126,C
1295349225,A
142640655,F
1534637068,B
286135483,C
1516911695,A
1006014004,B
878937693,D
861827687,D
392527226,F
651629209,C
394802770,F
1426166486,A
352100057,F
1115813147,D
1269420570,C
1299530896,A
1254954374,D
831894084,D
1462650399,A
217662973,D
1087845092,F
625990407,F
1350564958,F
641805169,B
1025624382,A
683521698,A
1224658810,F
57651355,F
1292238624,F
1362568781,A
1002271092,B
1124021995,B
339759059,C
110522439,B
180839147,F
1550888602,B
625418283,C
1245582810,F
1227868825,A
1024391639,D
1094553185,D
1426866190,F
1500228470,F
1550947290,C
895633013,B
55739873,D
1355384374,A
200567429,B
399150694,B
1358670447,D
645758062,F
929772111,D
890651259,F
1285519968,B
1427059053,F
410738480,F
573880555,B
164207089,D
1017479034,A
1203749897,F
680544553,D
332663677,D
633419087,D
904838010,A
176075901,A
115547254,A
750268966,F
1213261977,B
1010672684,B
1365811100,B
22983175,F
576708789,C
1045028046,C
78676110,F
1229005764,B
216891667,F
328341089,B
148337062,D
1051465696,C
1549237309,C
773746697,F
185382121,F
1167863348,B
145700043,B
614753612,D
333742397,F
1470724201,C
756962129,C
629724711,F
451113320,C
805769405,D
923123783,B
1549839115,D
1480451617,A
717074654,A
50579347,C
381128741,B
407744758,C
785845974,B
1547856281,D
996117740,F
981980654,F
243410871,C
870081009,F
60670797,D
1292829030,A
550178264,B
918246926,F
1040625116,B
891919791,D
349901988,D
517555716,B
865934308,F
940343031,F
1090180781,A
269282170,C
855162567,F
1147808732,B
166023677,C
1047570556,C
1256173876,C
1127979103,C
316653123,C
1519213890,C
986439098,B
568061582,A
1038212611,A
311005843,D
471740151,D
712540833,A
274056120,D
468427773,C
111703230,C
638810393,D
1323381687,B
1021482306,D
836959527,C
1447636313,F
1462701464,A
398215952,C
1051518502,C
894769990,D
968385313,F
659235232,C
388432451,C
1008458836,B
477015818,D
647294342,F
1001418707,A
30532078,B
337252347,C
272427926,C
565388067,B
1510088830,F
279829851,D
1190021657,C
407507811,C
1379680240,D
644579573,B
700020517,B
558360895,C
1139719352,C
187373438,D
960378921,A
1295641081,A
610461898,B
955125573,D
465581251,F
642341751,F
483633012,C
890286042,C
825179918,B
1105229333,C
1428722486,B
786199734,D
48101180,F
832557522,D
994337546,A
1254206444,A
214355745,A
60059825,B
1041078624,D
1353732706,C
986204387,D
237212135,D
901165362,D
121463494,C
664721472,F
411172326,A
567140110,F
714517598,C
869171239,C
1426525628,C
1381735753,F
1462275084,D
234844915,B
1168359339,D
1082940936,B
536866043,F
1084220411,B
1444912039,C
784379802,C
791257672,C
1368101468,A
679928664,C
1418664702,D
1198195746,A
128565544,C
857667910,B
319846612,D
628686886,D
881911491,A
866978623,C
1458680699,D
423404416,F
606426240,A
1103198982,A
514095727,D
956071623,A
1456560045,A
1226096964,B
1059218130,D
764657921,F
1227819070,D
1520740615,D
1185346429,C
1387515750,F
707169612,B
596868447,B
509220993,B
1523237255,C
1015753069,D
1283774606,C
1323442513,C
528713720,A
1528688600,B
744187898,A
1395102346,C
368576553,A
1413176315,D
1000384885,D
287172138,B
317260901,F
406205276,A
1540193404,B
1479664515,B
1201544116,C
538126233,F
655274473,A
66048274,F
718474193,B
32294487,B
1389278409,C
1214710488,D
1393173476,B
1402825330,B
3966177,C
657692070,C
1024154758,F
222294023,B
877526502,C
895599221,F
122156086,A
196671588,A
1474396170,B
1409366468,D
445492905,D
1533692142,B
727987893,D
833512609,D
525587429,D
12652235,D
823554130,C
470071841,D
208384472,F
420533839,D
855989624,A
943402451,F
1215921063,F
563868667,D
1526746162,B
649488457,A
1238474762,B
145257226,C
1384689073,D
350416874,D
1223328559,B
1449252079,A
184903946,F
967518379,F
1363706454,F
1052150478,B
1211752861,C
188300673,F
465184832,A
1540175597,B
1064680193,A
524886691,A
1063481644,B
600730075,A
155661039,B
1119261291,F
360034172,C
639955231,A
100922826,C
1012951382,D
1506341524,D
507398197,C
1371136857,F
185596627,F
573591807,C
587300528,B
29929501,C
1503405911,F
759011852,B
943743534,D
452031779,B
301937075,D
160499801,D
296982939,C
1518248950,F
936582063,F
828119816,F
943047595,D
997986886,F
978456392,A
397076004,D
1010546044,D
495723642,A
533396279,B
393007425,B
204918567,F
1047089070,F
171722183,C
315700847,D
1430322531,B
1476393953,C
939060594,D
1190128504,F
445969962,B
1498906071,D
1434142474,B
1384871362,F
913608145,A
399069130,B
1516903409,F
1197893279,F
828844265,B
500128308,D
1363224501,C
819604585,C
6321679,C
1371667311,A
910172506,F
489057417,D
1442582742,B
1425229200,A
823202450,F
1044253296,C
492230182,D
1114453779,B
159172507,F
1037318044,D
519701922,A
762496532,B
575408497,B
706569598,B
375597131,D
673230380,F
1473392607,A
396606226,D
1406891118,C
282694326,B
276460375,F
633080754,F
75198697,F
482560993,B
298025261,B
824536597,B
1269756661,D
1432610907,F
1235966863,A
576363419,D
981582689,B
793387419,C
1111425471,D
913341595,B
504666588,B
162840703,F
916224052,C
1237390283,A
971174789,F
1312702144,B
704535435,C
9259464,F
423876419,B
54933898,A
368380957,D
1372245203,F
1113885515,B
653913788,B
350275703,D
450546519,B
1041531534,C
540745729,F
662108591,B
1495731155,A
409848776,C
1004724867,A
795596484,C
532553788,A
1495259918,F
38850497,D
664927457,C
1163056117,C
1295204844,B
30281658,C
1407369093,D
321667359,A
149999250,F
1261812760,C
441564374,D
617131968,D
199875400,C
892940558,B
176172258,B
356244342,F
572257791,B
452109715,F
194422861,F
837844761,D
153368553,D
702994550,B
1488346521,A
620408985,F
1428813477,D
1486061877,D
696612403,A
396794331,A
133687551,B
748610576,D
1153822034,A
1209612811,D
462383321,F
99006585,A
603244665,F
365742148,B
775351473,C
449944310,B
1120894516,A
1530495394,D
1179324332,D
166238178,F
997503980,C
71856711,B
487567925,F
229185482,C
1405728210,A
1399075551,C
75057321,B
1488841004,B
205886913,A
243215777,D
924154035,F
703501119,D
1454131856,C
915484618,F
992409179,D
461248954,B
704980855,B
1411389034,D
72553004,C
1033153112,F
516422884,D
1217537716,D
448563767,F
92189075,C
1183859013,B
993030835,D
1377432118,B
29400503,C
708196695,C
150903188,C
554028105,D
590756744,A
235043806,A
195530690,C
1105869894,A
718145037,A
1231099118,F
1110849016,A
894540882,F
129820315,D
111292112,F
1415139318,F
1094157541,F
968203592,B
844950156,F
852055420,B
326034345,B
996049562,D
1358517302,C
113569229,A
839721962,D
710851707,D
1330013615,B
1028292615,F
1001766456,B
944663588,A
202622163,C
1263532517,D
681982252,C
433430735,A
1276828235,C
126777347,D
1032585343,D
844173502,A
247180718,F
1411825844,F
1324123875,D
610655082,C
545733302,B
141694982,A
1091373958,B
289165303,D
1010725510,D
1064111602,B
249862677,F
191787770,B
1008509133,C
1503636403,C
139825864,D
1414401407,C
201011069,B
749821294,D
773459539,F
1207588685,C
547792429,B
722751328,C
1544816216,A
184986043,F
717630936,D
927535419,A
577842094,C
982376137,A
238368162,D
228325709,A
783041741,B
1262167842,C
118783529,B
169799721,D
368960521,B
482177286,D
352282613,D
714551536,F
710326949,C
1253686082,C
435770966,D
1362504061,C
688150189,F
